X,Y,Z
18.67598342895508,42.15681838989258,2.1565375328063965
-75.3073959350586,-6.341221809387207,0.0
5.551463127136231,0.2264243960380554,0.0
25.720542907714844,38.84378433227539,0.0
86.73345947265625,-59.41755676269531,0.0
85.1010513305664,-63.10351943969727,0.0
9.117801666259766,69.08917236328125,0.0
-15.413280487060549,38.1933708190918,4.195170879364014
-22.909543991088867,-72.39778900146484,0.0
-49.54918670654297,53.46660232543945,0.0
0.6834497451782227,-80.9605484008789,0.0
38.179595947265625,-57.70559310913086,0.0
6.24721622467041,-32.05921936035156,8.000000953674316
52.272945404052734,23.52553939819336,7.809716701507568
-50.78431701660156,-13.274027824401855,5.988863945007324
-18.55946922302246,79.95671844482422,0.0
-3.428264617919922,13.168380737304688,0.0
-86.6391830444336,-82.1290283203125,0.0
-29.8842716217041,-23.803529739379883,24.861204147338867
-9.59695816040039,46.00159454345703,3.311774730682373
-19.73410987854004,-41.93583297729492,0.0
-65.5587387084961,20.808568954467773,2.4893178939819336
2.32957124710083,78.31007385253906,0.0
-32.303916931152344,-37.89363861083984,4.171541831965442e-07
-38.619667053222656,-29.91741180419922,0.0
40.63066101074219,26.38895606994629,3.2237169307336444e-06
86.76419067382812,-13.64765739440918,0.0
-51.26884460449219,5.571004390716553,0.0
-40.22005462646485,-23.360191345214844,0.0
-2.250120162963867,-39.736026763916016,7.106379985809326
-69.35847473144531,2.548497200012207,2.084519386291504
4.983362197875977,-33.95780563354492,8.0
88.61289978027344,-9.681971549987791,0.0
-26.576261520385746,-39.61088943481445,2.0807275772094727
37.23986053466797,21.31089401245117,0.0
-32.58970260620117,-43.16704559326172,0.0
22.2910270690918,63.9337158203125,0.0
66.93809509277344,-51.41340255737305,0.0
-37.41429901123047,67.7767562866211,0.0
-37.77466583251953,-35.809452056884766,21.48612403869629
-17.833921432495117,-30.15627670288086,8.000000953674316
33.09603500366211,-82.85000610351562,0.0
-14.423712730407717,-34.922550201416016,8.0
21.30030632019043,4.129356384277344,8.000001907348633
-44.1917839050293,31.472280502319336,6.840452671051025
3.109276056289673,45.37754821777344,5.872435092926025
-33.59922409057617,-33.47880554199219,0.0
-39.98680114746094,-5.537282943725586,7.644052982330322
31.53047752380371,0.310616672039032,8.000001907348633
46.55718231201172,23.222963333129883,8.000001907348633
28.43781852722168,-41.97761154174805,0.353568285703659
59.82426071166992,2.992302656173706,8.000001907348633
81.14210510253906,-37.0254020690918,0.0
-29.93353271484375,2.049633502960205,8.000001907348633
39.49967575073242,-74.73080444335938,0.0
-36.42852783203125,-0.9164377450942992,8.000001907348633
1.692662477493286,-5.553980350494385,0.0
69.710205078125,-7.104530811309815,0.0
29.50521278381348,12.393035888671877,0.0
35.41444778442383,20.094371795654297,7.000919818878174
84.895751953125,-52.23197937011719,0.0
30.234600067138672,-42.29230880737305,7.587646961212158
12.370428085327148,36.23912811279297,3.246568441390991
75.07766723632812,-50.54433059692383,0.0
-35.17817687988281,22.78759765625,0.0
14.283754348754885,7.028357982635498,8.000001907348633
41.15251159667969,18.15658187866211,2.8715908229060005e-06
60.75439453125,0.9841843247413636,2.1179409941396443e-06
-49.75404357910156,-65.00112915039062,0.0
-53.066593170166016,-19.591684341430664,33.5202522277832
39.11056137084961,-3.366706609725952,0.0
-67.33976745605469,87.42720794677734,0.0
14.070852279663086,-7.556333541870117,0.0
-17.588253021240234,45.56846237182617,3.553120851516724
65.24675750732422,4.1569342613220215,4.526381492614746
17.096878051757812,0.9699987173080444,8.000001907348633
6.329798698425293,27.82700729370117,0.0
-8.030441284179688,-38.833621978759766,4.224246025085449
-65.9048843383789,-16.18181610107422,0.0
-29.6079044342041,37.00314712524414,0.0
42.22260665893555,45.090599060058594,0.0
8.747556686401367,76.26138305664062,0.0
-41.81071472167969,37.01667404174805,3.688768856591196e-06
-15.142831802368164,-40.09430313110352,1.4058891534805298
-37.88637161254883,75.7332763671875,0.0
2.6408982276916504,41.88915252685547,0.0
59.92061996459961,1.490015149116516,8.000001907348633
-26.550617218017575,70.43061828613281,0.0
-60.461463928222656,15.532697677612305,2.75111210612522e-06
-27.65975952148437,36.52137756347656,6.603450775146484
-46.90463638305664,23.99425506591797,0.0
-9.41860580444336,-39.03604507446289,2.9277782440185547
-6.237025737762451,-80.81556701660156,0.0
-43.77467727661133,-26.716896057128903,34.71343994140625
14.490432739257812,-26.708127975463867,6.773419380187988
-45.13120269775391,38.98134613037109,4.005147933959961
44.64281845092773,30.74099349975586,3.8112339973449703
-21.27831077575684,40.691017150878906,3.848635969916359e-06
40.091575622558594,10.090950965881348,2.514646212148364e-06
-28.153743743896484,74.29503631591797,0.0
-81.32816314697266,-57.957252502441406,0.0
-30.65715789794922,7.416448593139648,2.3984630388440564e-06
-50.26396560668945,15.373757362365724,2.060612201690674
60.61264419555664,-16.533946990966797,0.0
-21.16080665588379,7.715056419372559,2.407835609119502e-06
-40.48186874389648,22.650928497314453,0.0
8.951560974121094,-1.864863872528076,1.989480324482429e-06
-27.48977851867676,18.211742401123047,0.0
-31.269046783447266,-29.407548904418945,22.809419631958008
-23.3875789642334,37.29956817626953,6.4265241622924805
-32.91371536254883,-22.381610870361328,8.25601863861084
2.710869312286377,12.55461597442627,0.0
-57.32195281982422,-66.41160583496094,0.0
34.08462905883789,68.88968658447266,0.0
-37.7947998046875,-77.46195220947266,0.0
-23.736995697021484,-87.21749877929688,0.0
-32.193477630615234,-1.6305302381515503,8.000001907348633
36.035911560058594,-43.50688552856445,0.6463832855224609
-36.55040740966797,-28.53180313110352,7.137989521026611
42.72865676879883,16.284929275512695,2.7904368380404776e-06
-69.17938995361328,8.541604042053223,3.904608249664306
0.4282591342926025,67.98954772949219,0.0
33.11919403076172,64.93023681640625,0.0
17.100963592529297,-40.27923202514648,4.496062278747559
42.64763259887695,21.1373348236084,8.064653396606445
85.28998565673828,-38.771446228027344,0.0
56.5630989074707,-19.071741104125977,0.0
-21.012319564819336,13.67974853515625,0.0
6.667515754699707,-33.59149932861328,8.0
-15.731985092163086,-2.9461164474487305,1.938368086484843e-06
69.33993530273438,-15.286693572998049,0.8404855132102966
-23.74155807495117,1.6651264429092407,2.14085639527184e-06
11.756614685058594,64.4228744506836,0.0
25.024036407470703,-28.91959381103516,5.610840320587158
-47.60910034179688,-5.1473388671875,0.0
-10.777195930480955,-29.772764205932617,7.656352636331576e-07
31.80447196960449,32.58610534667969,8.000003814697266
67.50822448730469,-2.853343725204468,6.224242210388184
69.48131561279297,31.511005401611328,0.0
7.91071891784668,10.073725700378418,8.000001907348633
2.7746286392211914,40.981101989746094,8.000003814697266
-41.02290725708008,-24.63064193725586,3.5997302532196045
62.85164260864258,-6.387397766113281,1.7936141603058786e-06
-72.95183563232422,-54.89863967895508,0.0
51.727272033691406,-38.864532470703125,3.739759222298744e-07
-65.90505981445312,20.04886817932129,4.746163368225098
-33.22518539428711,-43.360328674316406,0.0
32.625823974609375,3.866355419158936,8.000001907348633
-7.428056716918945,-72.09186553955078,0.0
26.632423400878903,3.1646032333374023,2.207010311394697e-06
63.35772705078125,43.70966339111328,0.0
54.0786361694336,16.539894104003906,2.795527052512625e-06
-58.323768615722656,11.072715759277344,2.5549522888468346e-06
-46.7780876159668,-34.3239860534668,29.11679077148437
-7.743227481842041,-80.57429504394531,0.0
76.9080581665039,-74.39191436767578,0.0
-34.6883659362793,4.874541282653809,0.0
-47.184043884277344,-36.76221466064453,24.36362838745117
-11.381875038146973,-39.91553497314453,6.921330451965332
68.37825012207031,-6.783211708068848,2.659898281097412
60.62146759033203,-40.12255859375,0.6721888184547424
-24.026046752929688,7.180169582366943,2.3832883471186506e-06
38.25884246826172,60.47569274902344,0.0
-37.80418014526367,-73.20013427734375,0.0
-43.80542755126953,31.543554306030277,1.3841137886047363
-62.46392059326172,4.7798027992248535,2.277681460327585e-06
-16.86907386779785,-28.33433151245117,8.287788659799844e-07
-16.609294891357422,-76.2735366821289,0.0
-10.129249572753906,-25.62139892578125,8.000000953674316
20.274429321289062,-67.65013885498047,0.0
-21.01049041748047,-48.81310272216797,0.0
-54.87133026123047,16.27257537841797,2.783362788250088e-06
29.92612648010254,23.929990768432617,0.0
4.60031795501709,13.3223876953125,5.600591659545898
-74.89340209960938,-38.4906005859375,0.0
-76.22747039794922,29.915283203125,0.0
33.84468078613281,33.650821685791016,8.000003814697266
-68.76829528808594,11.193099975585938,4.119202136993408
31.611196517944336,35.57882308959961,3.6323301628726767e-06
14.706944465637209,-20.259580612182617,0.0
-31.86382293701172,-41.64706039428711,7.58884859085083
34.85818099975586,15.030121803283691,7.639681816101074
-55.876014709472656,20.271556854248047,8.00000286102295
-25.925790786743164,-39.53425979614258,4.885213375091553
-40.20172119140625,-36.03642654418945,6.707493305206299
22.76997756958008,39.83097839355469,2.1565375328063965
-76.1767578125,-28.163949966430664,0.0
-4.789074897766113,59.874324798583984,0.0
-8.832464218139648,38.49419403076172,5.49727201461792
-41.54252243041992,32.462398529052734,1.2458372116088867
28.18856239318848,31.15644645690918,2.7824010848999023
64.94816589355469,4.88218879699707,2.0037038326263428
53.70893859863281,6.764115333557129,2.3665299977437826e-06
-43.79512786865234,-4.852987289428711,0.8758662343025208
-55.32490158081055,-39.305572509765625,0.0
58.37436676025391,-42.48374557495117,1.828216552734375
-11.49734878540039,-38.317901611328125,8.0
73.68804168701172,45.38413238525391,0.0
-34.2728157043457,-84.95730590820312,0.0
53.33723068237305,0.5555959343910217,1.7884916067123413
