X,Y,Z
-9.797737121582031,-14.687028884887695,43.75647735595703
13.54858684539795,27.28584861755371,23.81503677368164
-8.051941871643066,5.558189392089844,73.84027099609375
-2.5612308979034424,-12.519975662231444,14.50538444519043
-14.895292282104492,6.1321635246276855,32.49614334106445
0.7232820987701416,6.443410873413086,6.4565300941467285
40.686771392822266,-37.16634368896485,0.0
-45.41352081298828,30.767498016357425,0.0
17.079099655151367,-59.79292297363281,0.0
39.07662963867188,-38.14421463012695,0.0
59.02796936035156,33.23929214477539,48.09786224365234
46.18618392944336,10.128961563110352,56.24797821044922
-18.00645637512207,20.73043632507324,0.0
46.88051986694336,28.112625122070312,56.05274200439453
14.996726989746094,-38.99213790893555,0.0
-51.14783477783203,55.54870223999024,0.0
8.423576354980469,-9.855626106262209,45.628379821777344
45.44032669067383,24.789627075195312,58.78840255737305
-2.665045022964477,-8.108054161071777,2.456737518310547
-20.37070846557617,-6.5180344581604,52.59624099731445
-15.988741874694824,43.51382827758789,0.0
2.409153938293457,1.919195294380188,90.93402099609376
2.665116310119629,1.2820234298706057,0.0
-55.35747909545898,-26.3134708404541,0.0
38.72673416137695,27.688119888305664,35.81187438964844
9.525152206420898,2.1962406635284424,61.936824798583984
52.19986724853516,37.44468307495117,41.48427581787109
28.255470275878903,-13.929707527160645,2.653282165527344
-54.57268142700195,49.05238723754883,0.0
49.54911422729492,55.54471969604492,0.0
-57.50992965698242,19.79327392578125,0.0
2.887679100036621,-10.937997817993164,71.95413970947266
-1.7602496147155762,-14.479074478149414,0.0
4.24537992477417,-6.551185131072998,98.28826904296876
-46.41561508178711,42.83601379394531,0.0
26.237773895263672,-45.7551383972168,0.0
-11.010103225708008,-17.440982818603516,61.64572525024414
-3.17362904548645,-19.627424240112305,-0.1634633541107177
10.829228401184082,-31.70235061645508,0.0
55.97067642211914,-25.073545455932617,0.0
16.279987335205078,27.18816566467285,10.273738861083984
28.39591789245605,-8.009414672851562,3.9267053604125977
40.88589477539063,-6.420890808105469,0.0
71.71147918701172,18.492244720458984,35.81187438964844
-53.98534393310547,-15.126724243164062,0.0
55.18119430541992,11.165002822875977,63.53129577636719
10.44911003112793,17.043989181518555,-0.1634650230407714
40.63828659057617,40.98062133789063,0.0
-6.370374202728272,-14.86029815673828,41.62004089355469
-6.565779685974121,25.893346786499023,1.3542447090148926
-2.090275764465332,-4.484530925750732,28.0905704498291
-6.52327823638916,-15.9696044921875,73.31936645507812
